"","time_date","bis","entropy","emg","attack"
"159","05/10/2022 20:20:40","90.6","8.3","41",1
"160","05/10/2022 20:20:41","90.6","8.1","40.8",1
"161","05/10/2022 20:20:42","90.6","8.2","40.4",1
"162","05/10/2022 20:20:43","90.7","8.3","40.2",1
"163","05/10/2022 20:20:44","90.7","8.5","39.8",1
"164","05/10/2022 20:20:45","90.7","8.3","39.2",1
"165","05/10/2022 20:20:46","91.1","8.2","39",1
"166","05/10/2022 20:20:47","91.1","8.4","38.8",1
"167","05/10/2022 20:20:48","91.1","8.2","39.3",1
"168","05/10/2022 20:20:49","91.1","8.2","39.5",1
"169","05/10/2022 20:20:50","91.1","8.3","39.9",1
"170","05/10/2022 20:20:51","91.1","8.3","39.7",1
"171","05/10/2022 20:20:52","92.2","8.2","39.3",1
"172","05/10/2022 20:20:53","92.2","8.3","39.1",1
"173","05/10/2022 20:20:54","92.2","8.2","39.3",1
"174","05/10/2022 20:20:55","92.8","8.3","39.4",1
"175","05/10/2022 20:20:56","92.2","8.3","39.7",1
"176","05/10/2022 20:20:57","92.2","8.5","40.6",1
"177","05/10/2022 20:20:58","91.7","8.4","40.8",1
"178","05/10/2022 20:20:59","91.7","8.2","40.8",1
"179","05/10/2022 20:21:00","91.7","8.3","40.7",1
"180","05/10/2022 20:21:01","91.7","8.4","40.7",1
"181","05/10/2022 20:21:02","92.2","8.2","40.3",1
"182","05/10/2022 20:21:03","92.2","8.5","40.5",1
"183","05/10/2022 20:21:04","92.2","8.3","40.3",1
"184","05/10/2022 20:21:05","92.2","8.2","40.2",1
"185","05/10/2022 20:21:06","92.7","8.1","40",1
"186","05/10/2022 20:21:07","92.3","8.3","39.9",1
"187","05/10/2022 20:21:08","92.2","8.3","39.4",1
"188","05/10/2022 20:21:09","92.1","8.5","39.5",1
"189","05/10/2022 20:21:10","92.1","8.5","39.9",1
"190","05/10/2022 20:21:11","92.9","8.4","39.7",1
"191","05/10/2022 20:21:12","93.3","8.2","39.5",1
"192","05/10/2022 20:21:13","93.6","8.4","39.7",1
"193","05/10/2022 20:21:14","93.9","8.3","39.3",1
"194","05/10/2022 20:21:15","94.3","8.3","39.4",1
"195","05/10/2022 20:21:16","94.6","8.1","39.9",1
"196","05/10/2022 20:21:17","94.8","8.6","39.9",1
"197","05/10/2022 20:21:18","94.8","8","40",1
"198","05/10/2022 20:21:19","94.8","8.2","40.6",1
"199","05/10/2022 20:21:20","94.8","8","41",1
"200","05/10/2022 20:21:21","94.8","8.2","41.1",1
"201","05/10/2022 20:21:22","94.8","8.4","41.9",1
"202","05/10/2022 20:21:23","94.8","8.4","42.1",1
"203","05/10/2022 20:21:24","94.8","8.4","42",1
"204","05/10/2022 20:21:25","94.7","8.4","41.3",1
"205","05/10/2022 20:21:26","94.5","8","41",1
"206","05/10/2022 20:21:27","94.7","8.2","40.4",1
"207","05/10/2022 20:21:28","94.7","8.6","40.1",1
"208","05/10/2022 20:21:29","94.7","8.6","39.7",1
"209","05/10/2022 20:21:30","94.4","8.4","40.6",1
"210","05/10/2022 20:21:31","94.7","8.4","41",1
"211","05/10/2022 20:21:32","94.7","8.4","41.4",1
"212","05/10/2022 20:21:33","94.7","8.2","41.8",1
"213","05/10/2022 20:21:34","94.7","8.5","42.1",1
"214","05/10/2022 20:21:35","94.4","8.5","41.5",1
"215","05/10/2022 20:21:36","94.2","8.3","41.1",1
"216","05/10/2022 20:21:37","94.2","8.2","40.7",1
"217","05/10/2022 20:21:38","93.8","8.2","40.4",1
"218","05/10/2022 20:21:39","93.1","8.1","40.4",1
"219","05/10/2022 20:21:40","93.3","8.3","40.2",1
"220","05/10/2022 20:21:41","93.2","8.3","40.2",1
"221","05/10/2022 20:21:42","92.9","8.4","40.3",1
"222","05/10/2022 20:21:43","93.6","8.4","40.4",1
"223","05/10/2022 20:21:44","93.6","8.1","40.6",1
"224","05/10/2022 20:21:45","93.9","8.3","40.9",1
"225","05/10/2022 20:21:46","93.5","8.1","41.5",1
"226","05/10/2022 20:21:47","94","8.4","42",1
"227","05/10/2022 20:21:48","94","8.2","42",1
"228","05/10/2022 20:21:49","94","8.6","42.1",1
"229","05/10/2022 20:21:50","94.6","8.5","41.8",1
"230","05/10/2022 20:21:51","94.6","8.3","41.2",1
"231","05/10/2022 20:21:52","94.8","8.1","40.8",1
"232","05/10/2022 20:21:53","94.8","8.6","41.2",1
"233","05/10/2022 20:21:54","94.8","8.3","41.5",1
"234","05/10/2022 20:21:55","95.2","8.4","42.9",1
"235","05/10/2022 20:21:56","94.9","8.3","43.8",1
"236","05/10/2022 20:21:57","94.9","8.7","44.4",1
"237","05/10/2022 20:21:58","94.9","8.3","44.4",1
"238","05/10/2022 20:21:59","94.5","8.3","44.3",1
"239","05/10/2022 20:22:00","94.8","8.4","42.9",1
"240","05/10/2022 20:22:01","95.1","8.4","41.9",1
"241","05/10/2022 20:22:02","94.7","8.3","41",1
"242","05/10/2022 20:22:03","94.8","8.4","40.9",1
"243","05/10/2022 20:22:04","94.8","8.5","41.3",1
"244","05/10/2022 20:22:05","95.3","8.2","42",1
"245","05/10/2022 20:22:06","95.1","8.2","42.6",1
"246","05/10/2022 20:22:07","95.3","8.8","43.1",1
"247","05/10/2022 20:22:08","95.7","8.6","42.9",1
"248","05/10/2022 20:22:09","95.7","8.2","42.1",1
"249","05/10/2022 20:22:10","96.1","8.2","42",1
"250","05/10/2022 20:22:11","96","8.3","42.5",1
"251","05/10/2022 20:22:12","96","8.4","43.4",1
"252","05/10/2022 20:22:13","96.4","8.6","44.6",1
