"","time_date","bis","entropy","emg","attack"
"130","05/30/2022 19:14:48","89.5","9","39.3",1
"131","05/30/2022 19:14:49","90.6","8.7","40.3",1
"132","05/30/2022 19:14:50","90.6","9.3","40.3",1
"133","05/30/2022 19:14:51","90.6","9.2","40.3",1
"134","05/30/2022 19:14:52","90.6","9.2","41.5",1
"135","05/30/2022 19:14:53","90.6","9.1","43",1
"136","05/30/2022 19:14:54","90.6","8.6","42.9",1
"137","05/30/2022 19:14:55","90.6","9.8","43.3",1
"138","05/30/2022 19:14:56","91","9.1","44.2",1
"139","05/30/2022 19:14:57","91.8","9.4","43",1
"140","05/30/2022 19:14:58","91.6","9.2","41",1
"141","05/30/2022 19:14:59","92.2","9.2","40.3",1
"142","05/30/2022 19:15:00","92.1","9.1","39.7",1
"143","05/30/2022 19:15:01","91.6","9.2","38.9",1
"144","05/30/2022 19:15:02","91.5","9.2","38.6",1
"145","05/30/2022 19:15:03","91.4","9.1","38.4",1
"146","05/30/2022 19:15:04","91.2","9.2","37.9",1
"147","05/30/2022 19:15:05","91.1","9.2","37.8",1
"148","05/30/2022 19:15:06","91.9","9.2","39.2",1
"149","05/30/2022 19:15:07","92.4","9.1","40.8",1
"150","05/30/2022 19:15:08","92.4","8.9","42.6",1
"151","05/30/2022 19:15:09","92.4","9","43.7",1
"152","05/30/2022 19:15:10","92.4","8.5","46.1",1
"153","05/30/2022 19:15:11","92.1","9.1","44.5",1
"154","05/30/2022 19:15:12","92.2","10.2","42.7",1
"155","05/30/2022 19:15:13","92.2","8.9","41.3",1
"156","05/30/2022 19:15:14","91.9","9.1","40.7",1
"157","05/30/2022 19:15:15","91.8","9.3","38.5",1
"158","05/30/2022 19:15:16","91.3","9.1","38.9",1
"159","05/30/2022 19:15:17","89.6","9.4","39.1",1
"160","05/30/2022 19:15:18","89.6","9.3","39.4",1
"161","05/30/2022 19:15:19","89","9.2","38.8",1
"162","05/30/2022 19:15:20","89","9.3","38.3",1
"163","05/30/2022 19:15:21","89","9.2","37.8",1
"164","05/30/2022 19:15:22","89","9.2","38",1
"165","05/30/2022 19:15:23","88.9","9","37.4",1
"166","05/30/2022 19:15:24","88.9","9.2","37.9",1
"167","05/30/2022 19:15:25","88.9","9.4","38.4",1
"168","05/30/2022 19:15:26","87.3","9.2","38.4",1
"169","05/30/2022 19:15:27","87","9.2","38.1",2
"170","05/30/2022 19:15:28","86","9.3","38.1",2
"171","05/30/2022 19:15:29","87.3","9.3","37.7",2
"172","05/30/2022 19:15:30","87.4","9.2","37.5",2
"173","05/30/2022 19:15:31","86.3","9.2","37.2",2
"174","05/30/2022 19:15:32","84.5","9.2","36.9",2
"175","05/30/2022 19:15:33","86.2","9.2","36.7",2
"176","05/30/2022 19:15:34","86.7","9.2","36.4",2
"177","05/30/2022 19:15:35","86.6","9.5","36",2
"178","05/30/2022 19:15:36","86.6","9","38.8",2
"179","05/30/2022 19:15:37","86.6","9.1","42.7",2
"180","05/30/2022 19:15:38","86.6","8.6","46.3",2
"181","05/30/2022 19:15:39","86.6","9.1","49.7",2
"182","05/30/2022 19:15:40","86.6","9.8","53.6",2
"183","05/30/2022 19:15:41","86.6","9.3","54.8",2
"184","05/30/2022 19:15:42","86.6","7.2","54.7",2
"185","05/30/2022 19:15:43","86.6","9.1","55.4",2
"186","05/30/2022 19:15:44","86.6","9.6","56.1",2
"187","05/30/2022 19:15:45","86.3","10.5","55.9",2
"188","05/30/2022 19:15:46","85.3","6.9","55.1",2
"189","05/30/2022 19:15:47","85.3","9.6","55.1",2
"190","05/30/2022 19:15:48","85.3","9.5","55.1",2
